stage,category,stock_id,company_name,year,quarter,statement,account,value,raw_value,market,source_url
中游,高速連接器與線束,6290,良維,2013,1,income_statement,淨利（淨損）歸屬於共同控制下前手權益,,--,otc,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04
中游,高速連接器與線束,6290,良維,2013,1,income_statement,淨利（淨損）歸屬於非控制權益,-95,-95,otc,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04
中游,高速連接器與線束,6290,良維,2013,1,income_statement,綜合損益總額歸屬於母公司業主,110247,"110,247",otc,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04
中游,高速連接器與線束,6290,良維,2013,1,income_statement,綜合損益總額歸屬於共同控制下前手權益,,--,otc,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04
中游,高速連接器與線束,6290,良維,2013,1,income_statement,綜合損益總額歸屬於非控制權益,227,227,otc,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04
中游,高速連接器與線束,6290,良維,2013,1,income_statement,基本每股盈餘（元）,0.47,0.47,otc,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04
中游,高速連接器與線束,3533,嘉澤,2013,1,balance_sheet,流動資產,7032835,"7,032,835",sii,https://mopsov.twse.com.tw/mops/web/ajax_t163sb05
中游,高速連接器與線束,3533,嘉澤,2013,1,balance_sheet,非流動資產,2428654,"2,428,654",sii,https://mopsov.twse.com.tw/mops/web/ajax_t163sb05
中游,高速連接器與線束,3533,嘉澤,2013,1,balance_sheet,資產總額,9461489,"9,461,489",sii,https://mopsov.twse.com.tw/mops/web/ajax_t163sb05
中游,高速連接器與線束,3533,嘉澤,2013,1,balance_sheet,流動負債,2917031,"2,917,031",sii,https://mopsov.twse.com.tw/mops/web/ajax_t163sb05
中游,高速連接器與線束,3533,嘉澤,2013,1,balance_sheet,非流動負債,89331,"89,331",sii,https://mopsov.twse.com.tw/mops/web/ajax_t163sb05
中游,高速連接器與線束,3533,嘉澤,2013,1,balance_sheet,負債總額,3006362,"3,006,362",sii,https://mopsov.twse.com.tw/mops/web/ajax_t163sb05
中游,高速連接器與線束,3533,嘉澤,2013,1,balance_sheet,股本,934779,"934,779",sii,https://mopsov.twse.com.tw/mops/web/ajax_t163sb05
中游,高速連接器與線束,3533,嘉澤,2013,1,balance_sheet,資本公積,2305164,"2,305,164",sii,https://mopsov.twse.com.tw/mops/web/ajax_t163sb05
中游,高速連接器與線束,3533,嘉澤,2013,1,balance_sheet,保留盈餘,3183834,"3,183,834",sii,https://mopsov.twse.com.tw/mops/web/ajax_t163sb05
中游,高速連接器與線束,3533,嘉澤,2013,1,balance_sheet,其他權益,18603,"18,603",sii,https://mopsov.twse.com.tw/mops/web/ajax_t163sb05
中游,高速連接器與線束,3533,嘉澤,2013,1,balance_sheet,庫藏股票,0,0,sii,https://mopsov.twse.com.tw/mops/web/ajax_t163sb05
中游,高速連接器與線束,3533,嘉澤,2013,1,balance_sheet,歸屬於母公司業主之權益合計,6442380,"6,442,380",sii,https://mopsov.twse.com.tw/mops/web/ajax_t163sb05
中游,高速連接器與線束,3533,嘉澤,2013,1,balance_sheet,共同控制下前手權益,,--,sii,https://mopsov.twse.com.tw/mops/web/ajax_t163sb05
中游,高速連接器與線束,3533,嘉澤,2013,1,balance_sheet,合併前非屬共同控制股權,,--,sii,https://mopsov.twse.com.tw/mops/web/ajax_t163sb05
中游,高速連接器與線束,3533,嘉澤,2013,1,balance_sheet,非控制權益,12747,"12,747",sii,https://mopsov.twse.com.tw/mops/web/ajax_t163sb05
中游,高速連接器與線束,3533,嘉澤,2013,1,balance_sheet,權益總額,6455127,"6,455,127",sii,https://mopsov.twse.com.tw/mops/web/ajax_t163sb05
中游,高速連接器與線束,3533,嘉澤,2013,1,balance_sheet,預收股款（權益項下）之約當發行股數（單位：股）,0,0,sii,https://mopsov.twse.com.tw/mops/web/ajax_t163sb05
中游,高速連接器與線束,3533,嘉澤,2013,1,balance_sheet,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,0,0,sii,https://mopsov.twse.com.tw/mops/web/ajax_t163sb05
中游,高速連接器與線束,3533,嘉澤,2013,1,balance_sheet,每股參考淨值,68.92,68.92,sii,https://mopsov.twse.com.tw/mops/web/ajax_t163sb05
中游,高速連接器與線束,3665,貿聯-KY,2013,1,balance_sheet,流動資產,3536150,"3,536,150",sii,https://mopsov.twse.com.tw/mops/web/ajax_t163sb05
中游,高速連接器與線束,3665,貿聯-KY,2013,1,balance_sheet,非流動資產,971073,"971,073",sii,https://mopsov.twse.com.tw/mops/web/ajax_t163sb05
中游,高速連接器與線束,3665,貿聯-KY,2013,1,balance_sheet,資產總額,4507223,"4,507,223",sii,https://mopsov.twse.com.tw/mops/web/ajax_t163sb05
中游,高速連接器與線束,3665,貿聯-KY,2013,1,balance_sheet,流動負債,1396996,"1,396,996",sii,https://mopsov.twse.com.tw/mops/web/ajax_t163sb05
中游,高速連接器與線束,3665,貿聯-KY,2013,1,balance_sheet,非流動負債,134267,"134,267",sii,https://mopsov.twse.com.tw/mops/web/ajax_t163sb05
中游,高速連接器與線束,3665,貿聯-KY,2013,1,balance_sheet,負債總額,1531263,"1,531,263",sii,https://mopsov.twse.com.tw/mops/web/ajax_t163sb05
中游,高速連接器與線束,3665,貿聯-KY,2013,1,balance_sheet,股本,758447,"758,447",sii,https://mopsov.twse.com.tw/mops/web/ajax_t163sb05
中游,高速連接器與線束,3665,貿聯-KY,2013,1,balance_sheet,資本公積,685488,"685,488",sii,https://mopsov.twse.com.tw/mops/web/ajax_t163sb05
中游,高速連接器與線束,3665,貿聯-KY,2013,1,balance_sheet,保留盈餘,1545063,"1,545,063",sii,https://mopsov.twse.com.tw/mops/web/ajax_t163sb05
